,AGMTNO,CUTDATE,MOB,OPENING_BUCKET,SEGMENT_ROF,PORTFOLIO,STATE,AGE,CIBIL_SCORE,APPSCORE,PRNT_BNC_MOB_RATIO,DISBURSALS,OUTSTANDING_BALANCE,EXT_DPD_SEG_TYPE_FINAL,REGIONAL_GROUPING,CUST_LATEST_STRAIGHT_THROUGH_FLOW,NOT_RF,MONTS_SINCE_LATEST_RF,MONTS_SINCE_LATEST_STAB,FIRST_TIME_STAB_MOB,AVG_INTER_STAB_TIME,LATEST_MNT_FOLLOWUP_RESULT_CODE_GRP,LATEST_MNT_DIFF_FIRSTFOLLUP_RECEIPTDT_DD,LATEST_3MNT_FOLLOWUP_NOTCONTACT,LATEST_3MNTAVG_DIFF_FIRSTFOLLUP_EMIDT_DD,LATEST_3MNT_NOT_RECEIPT_LQ21DAYS,NO_EARLY_DRE_PAYMENTS_LQ16D,RECP_LQ6M__MODE_CCR_DAY,OFFLINE__L12M_MODE_CCR_DAY,OD_DPD_CAT_L3M
109,TN3004CP0026699,31-OCT-24,3,0,2.MR,CD,TN,40,,,0.0,13749.0,5157.0,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,6.0,0.0,9.0,1.0,0,18,18,PP
110,TN3004CP0026702,31-OCT-24,3,0,1.HR,CD,TN,43,,,0.0,96137.0,49753.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,8.0,0.0,14.0,0.0,0,29,29,PP
111,TN3004CP0026710,31-OCT-24,3,0,2.MR,CD,TN,32,,,0.0,12498.0,7664.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
112,TN3004CP0026711,31-OCT-24,3,0,3.LR,CD,TN,43,,,0.0,2154659.0,2094515.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,8.0,1.0,1,11,0,PP
113,TN3004CP0026730,31-OCT-24,3,0,3.LR,CD,TN,22,,,0.0,716910.0,211603.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,PP
114,TN3004CP0026753,31-OCT-24,3,0,1.HR,CD,TN,32,,,0.0,237322.0,128216.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PTP,13.0,0.0,9.0,0.0,0,25,25,PP
115,MH3018CP0026640,31-OCT-24,3,0,3.LR,CD,MH,32,,,0.0,705272.0,520439.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PTP,4.0,0.0,10.5,2.0,1,10,0,PP
116,MH3018CP0026651,31-OCT-24,3,0,2.MR,CD,MH,30,,,0.1,148936.0,53689.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,7.0,0.0,6.0,1.0,1,16,0,PP
117,MH3018CP0026691,31-OCT-24,3,0,2.MR,CD,MH,41,,,0.0,13698.0,,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
118,MH3018CP0026693,31-OCT-24,3,0,1.HR,CD,MH,24,,,0.0,185985.0,83687.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,7.0,0.0,13.0,0.0,0,23,0,PP
119,MH3018CP0026708,31-OCT-24,3,0,2.MR,CD,MH,46,,,0.11,1959352.0,587655.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
120,MH3018CP0026717,31-OCT-24,3,0,3.LR,CD,MH,43,,,0.0,18749.0,7500.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,1.0,0.0,9.0,1.0,1,13,13,PP
121,MH3018CP0026722,31-OCT-24,3,0,2.MR,CD,MH,34,,,0.0,56248.0,29465.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,15.0,1.0,0,18,18,PP
122,MH3018CP0026854,31-OCT-24,3,0,2.MR,CD,MH,32,,,0.0,47619.0,5362.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
123,MH3018CP0026855,31-OCT-24,3,0,2.MR,CD,MH,36,,,0.0,133290.0,86338.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,3.0,0.0,18.0,0.0,0,24,24,PP
124,MH3018CP0026861,31-OCT-24,3,0,1.HR,CD,MH,27,,,0.0,4045529.0,2534262.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,9.0,0.0,6.0,1.0,0,18,18,PP
125,MH3018CP0026900,31-OCT-24,2,0,2.MR,CD,MH,43,,,0.0,1059744.0,28700.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
126,AP3111CP0001704,31-OCT-24,2,0,2.MR,CD,TS,24,,,0.0,288648.0,73713.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
127,AP3111CP0001742,31-OCT-24,2,0,2.MR,CD,TS,22,,,0.0,183837.0,65360.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
128,AP3111CP0001743,31-OCT-24,2,0,1.HR,CD,TS,37,,,0.0,13457.0,5046.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,CONTACT,11.0,0.0,9.0,0.0,0,23,23,P
129,AP3111CP0001746,31-OCT-24,2,0,1.HR,CD,TS,32,,,0.0,19698.0,0.0,3:NO_OFFUS,AP & TS,0,1.0,1.0,0.0,0.0,0.0,PAID,2.0,0.0,15.0,1.0,0,20,20,F
130,AP3111CP0001752,31-OCT-24,2,0,3.LR,CD,TS,36,,,0.0,48119.0,31438.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,12.0,1.0,1,15,15,P
131,AP3111CP0001759,31-OCT-24,2,0,1.HR,CD,TS,23,,,0.0,26099.0,12180.0,3:NO_OFFUS,AP & TS,0,1.0,1.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,4,0,F
132,AP3111CP0001760,31-OCT-24,2,0,2.MR,CD,TS,23,,,0.0,39929.0,2930.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
133,BR3139UT0019486,31-OCT-24,1,0,,TW,BR,43,,,0.09,576942.0,57479.0,2.Not_Paying_Outside,BR & JH,0,,,,,,,,,,,0,0,0,
134,TN3006PA0024655,31-OCT-24,1,0,3.LR,CD,TN,22,,,0.0,587824.0,482644.0,2.Not_Paying_Outside,TN II,0,,,,,,,,,,,0,0,0,
135,PY3001CP0024269,31-OCT-24,2,0,3.LR,CD,PY,40,,,0.17,911028.0,192599.0,2.Not_Paying_Outside,TN I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
136,PY3001CP0024284,31-OCT-24,2,0,3.LR,CD,PY,29,,,0.0,249591.0,184594.0,1.Paying_Outside,TN I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
137,PY3001CP0024301,31-OCT-24,2,0,3.LR,CD,PY,50,,,0.0,10363.0,7400.0,3:NO_OFFUS,TN I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
138,PY3001CP0024302,31-OCT-24,2,0,3.LR,CD,PY,28,,,0.0,18198.0,10400.0,3:NO_OFFUS,TN I,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,14.0,1.0,0,17,17,P
139,PY3001CP0024328,31-OCT-24,2,0,3.LR,CD,PY,48,,,0.0,1462988.0,666937.0,1.Paying_Outside,TN I,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,4.0,1.0,1,7,0,P
140,TN3005UT0032252,31-OCT-24,1,0,2.MR,TW,TN,47,,,0.11,74649.0,61270.0,3:NO_OFFUS,TN III,0,,,,,,,,,,,0,0,0,
141,TN3005UT0032282,31-OCT-24,1,0,2.MR,TW,TN,32,,,0.14,1126750.0,466523.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
142,TN3005UT0032284,31-OCT-24,1,0,3.LR,TW,TN,43,,,0.0,1279612.0,412061.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
143,TN3005UT0032320,31-OCT-24,1,0,3.LR,TW,TN,43,,,0.0,161068.0,99993.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
144,AP3117CP0001110,31-OCT-24,2,0,2.MR,CD,AP,25,,,0.0,156988.0,20853.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
145,AP3117CP0001111,31-OCT-24,2,0,1.HR,CD,AP,36,,,0.0,814750.0,386126.0,2.Not_Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,10.0,0.0,11.0,0.0,0,24,0,P
146,AP3117CP0001129,31-OCT-24,2,0,3.LR,CD,AP,30,,,0.0,67979.0,0.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
147,AP3117CP0001140,31-OCT-24,2,0,1.HR,CD,AP,39,,,0.0,1186948.0,329625.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,0.0,0.0,0,0,0,P
148,AP3117CP0001141,31-OCT-24,2,0,2.MR,CD,AP,34,,,0.0,15698.0,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
149,AP3117CP0001142,31-OCT-24,1,0,2.MR,CD,AP,27,,,0.0,46914.0,,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
150,AP3117CP0001144,31-OCT-24,1,0,2.MR,CD,AP,35,,,0.0,1294546.0,420991.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
151,AP3117CP0001153,31-OCT-24,1,0,2.MR,CD,AP,27,,,0.25,82189.0,,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
152,AP3117CP0001156,31-OCT-24,1,0,2.MR,CD,AP,44,,,0.0,1632321.0,416987.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
153,AP3117CP0001168,31-OCT-24,1,0,2.MR,CD,AP,39,,,0.0,436021.0,401029.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
154,TN3006PA0024679,31-OCT-24,1,0,3.LR,CD,TN,38,,,0.0,651328.0,271499.0,1.Paying_Outside,TN II,0,,,,,,,,,,,0,0,0,
155,TN3006PA0024702,31-OCT-24,1,0,3.LR,TW,TN,37,,,0.0,51566.0,,3:NO_OFFUS,TN II,0,,,,,,,,,,,0,0,0,
156,TN3006PA0024713,31-OCT-24,1,0,3.LR,CD,TN,24,,,0.0,14948.0,,3:NO_OFFUS,TN II,0,,,,,,,,,,,0,0,0,
157,TN3006PA0024715,31-OCT-24,1,0,3.LR,CD,TN,33,,,0.0,9900.0,4950.0,3:NO_OFFUS,TN II,0,,,,,,,,,,,0,0,0,
158,TN3006PA0024852,31-OCT-24,1,0,3.LR,CD,TN,29,,,0.09,1795866.0,1538203.0,1.Paying_Outside,TN II,0,,,,,,,,,,,0,0,0,
159,AP3020CP0051526,31-OCT-24,3,0,2.MR,CD,AP,39,,,0.0,515089.0,177480.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
160,AP3020CP0051540,31-OCT-24,3,0,2.MR,CD,AP,44,,,0.0,28700.0,,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
161,AP3020CP0051542,31-OCT-24,3,0,2.MR,CD,AP,44,,,0.0,22699.0,9080.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,3.0,0.0,13.0,1.0,0,19,19,PP
162,AP3020CP0051543,31-OCT-24,3,0,2.MR,CD,AP,32,,,0.1,592160.0,218891.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,2.0,0.0,11.0,1.0,1,16,0,PP
163,AP3020CP0051552,31-OCT-24,3,0,1.HR,CD,AP,28,,,0.0,14573.0,8328.0,3:NO_OFFUS,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,8.0,0.0,14.0,0.0,0,25,25,PP
164,KA3009UT0059306,31-OCT-24,3,0,2.MR,TW,KA,54,,,0.0,126886.0,96630.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
165,KA3009UT0059388,31-OCT-24,3,0,2.MR,TW,KA,34,,,0.0,5151308.0,2238407.0,2.Not_Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,17.0,1.0,1,12,0,PP
166,KA3009UT0059440,31-OCT-24,3,0,2.MR,TW,KA,41,,,0.0,953397.0,516772.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
167,KA3009UT0059539,31-OCT-24,3,0,2.MR,TW,KA,51,,,,110422.0,17520.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
168,KA3009UT0059592,31-OCT-24,3,0,2.MR,TW,KA,37,,,0.0,225688.0,80257.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
169,KA3009UT0059597,31-OCT-24,2,0,2.MR,TW,KA,33,,,0.0,98379.0,0.0,3:NO_OFFUS,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
170,KA3009UT0059599,31-OCT-24,2,0,2.MR,TW,KA,40,,,0.08,562661.0,67486.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
171,KA3009UT0059610,31-OCT-24,2,0,2.MR,TW,KA,37,,,0.1,500325.0,166277.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,13.0,1.0,1,16,16,P
172,KA3009UT0059621,31-OCT-24,2,0,3.LR,TW,KA,44,,,,58130.0,0.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,P
173,KA3009UT0059624,31-OCT-24,2,0,2.MR,TW,KA,29,,,0.0,1841878.0,422842.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
174,KA3009UT0059629,31-OCT-24,2,0,2.MR,TW,KA,39,,,0.0,249997.0,155735.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
175,KA3009UT0059938,31-OCT-24,2,0,2.MR,TW,KA,34,,,0.0,2843941.0,1646699.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
176,KA3009UT0059944,31-OCT-24,2,0,2.MR,TW,KA,28,,,0.0,267913.0,134368.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
177,KA3009UT0059988,31-OCT-24,2,0,2.MR,TW,KA,51,,,0.0,1080502.0,458942.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
178,KA3009UT0060538,31-OCT-24,1,0,2.MR,TW,KA,28,,,0.0,2335134.0,1930056.0,1.Paying_Outside,KA,0,,,,,,,,,,,0,0,0,
179,KA3009UT0060891,31-OCT-24,1,0,2.MR,TW,KA,41,,,0.09,1292850.0,602469.0,1.Paying_Outside,KA,0,,,,,,,,,,,0,0,0,
180,KA3009UT0060897,31-OCT-24,1,0,2.MR,TW,KA,37,,,0.0,213717.0,191120.0,3:NO_OFFUS,KA,0,,,,,,,,,,,0,0,0,
181,KA3009UT0060901,31-OCT-24,1,0,2.MR,TW,KA,43,,,0.0,69235.0,52552.0,3:NO_OFFUS,KA,0,,,,,,,,,,,0,0,0,
182,KA3009UT0060916,31-OCT-24,1,0,2.MR,TW,KA,32,,,0.11,1752872.0,182388.0,1.Paying_Outside,KA,0,,,,,,,,,,,0,0,0,
183,KA3009UT0061338,31-OCT-24,1,0,2.MR,TW,KA,49,,,,204901.0,204901.0,3:NO_OFFUS,KA,0,,,,,,,,,,,0,0,0,
184,TN3008PA0010939,31-OCT-24,3,0,1.HR,CD,TN,26,,,0.17,45699.0,17646.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,19.0,0.0,8.5,0.0,0,24,28,PP
185,TN3008PA0010941,31-OCT-24,3,0,3.LR,TW,TN,43,,,0.0,1560544.0,379194.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,1,0,PP
186,TN3008PA0011246,31-OCT-24,3,0,1.HR,CD,TN,55,,,0.0,233064.0,102111.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,15.0,0.0,14.0,0.0,0,30,30,PP
187,TN3008PA0011248,31-OCT-24,3,0,2.MR,TW,TN,40,,,0.0,4042064.0,645673.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,PP
188,TN3008PA0011250,31-OCT-24,3,0,1.HR,CD,TN,41,,,0.0,15010.0,6432.0,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,19.0,1.0,10.5,0.0,0,30,0,PP
189,TN3008PA0011257,31-OCT-24,3,0,1.HR,CD,TN,27,,,0.0,137000.0,42611.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,13.0,0.0,14.0,1.0,0,20,0,PP
190,TN3008PA0011260,31-OCT-24,3,0,3.LR,CD,TN,25,,,0.0,206907.0,31024.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,3,0,PP
191,TN3008PA0011274,31-OCT-24,3,0,2.MR,TW,TN,50,,,0.13,275825.0,99836.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,4.0,0.0,12.0,2.0,1,14,14,PP
192,TN3008PA0011276,31-OCT-24,3,0,3.LR,CD,TN,26,,,0.11,352116.0,195874.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,2,0,PP
193,TN3008PA0011277,31-OCT-24,3,0,2.MR,TW,TN,36,,,0.0,2711306.0,1030949.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,PP
194,TN3008PA0011278,31-OCT-24,3,0,3.LR,CD,TN,33,,,0.0,16198.0,8100.0,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,2,0,PP
195,TN3008PA0011294,31-OCT-24,3,0,3.LR,CD,TN,41,,,,,,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,2,0,PP
196,TN3008PA0011298,31-OCT-24,3,0,3.LR,CD,TN,27,,,0.17,16099.0,,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,2.0,2,1,0,PP
197,TN3008PA0011300,31-OCT-24,3,0,2.MR,TW,TN,32,,,0.0,5675669.0,3025479.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,PP
198,TN3008PA0011344,31-OCT-24,3,0,3.LR,CD,TN,40,,,0.0,39050.0,,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,OTHERS,2.0,0.0,9.5,2.0,2,13,0,PP
199,TN3008PA0011349,31-OCT-24,3,0,3.LR,TW,TN,31,,,0.0,101499.0,66734.0,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
200,TN3008PA0011351,31-OCT-24,3,0,2.MR,CD,TN,25,,,0.0,394731.0,60175.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,21,0,PP
201,TN3008PA0011352,31-OCT-24,3,0,1.HR,CD,TN,26,,,0.0,33180.0,,3:NO_OFFUS,TN III,0,2.0,1.0,0.0,0.0,0.0,NOFOLLOWUP,3.0,0.0,13.0,2.0,0,17,0,FF
202,TN3008UT0034165,31-OCT-24,2,0,3.LR,TW,TN,29,,,0.0,293475.0,153990.0,2.Not_Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
203,TN3008UT0034182,31-OCT-24,1,0,2.MR,TW,TN,48,,,,5823517.0,1174927.0,2.Not_Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
204,TN3008UT0034185,31-OCT-24,1,0,3.LR,TW,TN,26,,,0.0,102463.0,75196.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
205,TN3008UT0034200,31-OCT-24,2,0,3.LR,TW,TN,53,,,0.0,3186329.0,374847.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
206,TN3008UT0034214,31-OCT-24,2,0,1.HR,TW,TN,37,,,,51155.0,27155.0,3:NO_OFFUS,TN III,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,7.0,1.0,11.0,1.0,0,21,0,P
207,TN3008UT0034215,31-OCT-24,2,0,,TW,TN,31,,,0.0,1906682.0,1668062.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,PAID,1.0,0.0,6.0,1.0,1,10,10,P
208,TN3008UT0034220,31-OCT-24,2,0,2.MR,TW,TN,31,,,0.0,290835.0,226773.0,1.Paying_Outside,TN III,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
209,TN3008UT0034244,31-OCT-24,1,0,3.LR,TW,TN,43,,,0.0,1665489.0,335533.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
210,TN3008UT0034299,31-OCT-24,1,0,3.LR,TW,TN,44,,,0.17,73245.0,0.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
211,TN3008UT0034318,31-OCT-24,1,0,2.MR,TW,TN,40,,,0.0,904288.0,70701.0,1.Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
212,TN3008UT0034357,31-OCT-24,1,0,2.MR,TW,TN,24,,,0.0,73446.0,51415.0,3:NO_OFFUS,TN III,0,,,,,,,,,,,0,0,0,
213,TN3008UT0034378,31-OCT-24,1,0,2.MR,TW,TN,46,,,0.0,152864.0,130265.0,3:NO_OFFUS,TN III,0,,,,,,,,,,,0,0,0,
214,TN3008UT0034387,31-OCT-24,1,0,3.LR,TW,TN,45,,,0.09,1026192.0,138850.0,2.Not_Paying_Outside,TN III,0,,,,,,,,,,,0,0,0,
215,MH3176PA0000334,31-OCT-24,3,0,2.MR,CD,MH,38,,,0.0,177000.0,67753.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
216,MH3176PA0000338,31-OCT-24,3,0,3.LR,CD,MH,26,,,0.0,176653.0,126620.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,3.0,0.0,10.5,2.0,1,11,11,PP
217,MH3176PA0000343,31-OCT-24,3,0,1.HR,CD,MH,26,,,0.0,350956.0,32786.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,14.0,0.0,11.0,1.0,1,7,28,PP
218,MH3176PA0000345,31-OCT-24,3,0,2.MR,CD,MH,25,,,0.0,47299.0,27666.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PTP,6.0,0.0,16.0,1.0,0,20,0,PP
219,MH3176PA0000360,31-OCT-24,3,0,1.HR,CD,MH,38,,,,34838.0,22576.0,1.Paying_Outside,ROMH I,0,2.0,1.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,11.0,2.0,1,3,0,FF
220,MH3176PA0000361,31-OCT-24,3,0,2.MR,CD,MH,24,,,0.0,220235.0,32021.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,12.0,1.0,1,15,15,PP
221,WB3209CP0001354,31-OCT-24,2,0,2.MR,CD,WB,39,,,0.0,198354.0,130968.0,1.Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
222,WB3209CP0001377,31-OCT-24,2,0,2.MR,CD,WB,24,,,0.0,128668.0,39416.0,1.Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
223,WB3209CP0001387,31-OCT-24,2,0,2.MR,CD,WB,32,,,0.0,14626.0,,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
224,TN3007CP0027995,31-OCT-24,2,0,3.LR,CD,TN,38,,,0.0,391031.0,179783.0,1.Paying_Outside,TN II,0,0.0,0.0,0.0,0.0,0.0,PAID,1.0,0.0,7.0,1.0,1,11,11,P
225,MP3011UT0027205,31-OCT-24,3,0,2.MR,TW,MP,33,,,0.0,5086179.0,2417084.0,1.Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
226,MP3011UT0027206,31-OCT-24,3,0,2.MR,TW,MP,48,,,0.04,5429979.0,2494558.0,2.Not_Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
